Time,Kierunek wiatru,Opad atmosferyczny,Podmuchy wiatru,Pogoda,Prędkość wiatru,Siła wiatru,Temperatura,Widoczność,Wilgotność,Zachmurzenie
2020-01-09 20:00:00,S,0.4,19.2,Mgła,12.1,189.0,4.8,4.9,95.0,100.0
2020-01-09 21:00:00,S,0.6,21.2,Mgła,13.7,190.0,4.8,6.7,94.0,100.0
2020-01-09 22:00:00,SSW,0.3,22.2,Mgła,14.4,195.0,4.1,7.7,94.0,100.0
2020-01-09 23:00:00,SSW,0.1,23.2,Lekki deszcz,15.1,200.0,3.4,8.7,94.0,100.0
2020-01-10 00:00:00,SSW,0.1,24.1,Lekki deszcz,15.8,206.0,2.7,9.7,93.0,100.0
2020-01-10 01:00:00,SSW,0.1,23.8,Lekki deszcz,15.6,210.0,3.6,9.6,93.0,100.0
2020-01-10 02:00:00,SW,0.2,23.4,Pochmurno,15.4,215.0,4.5,9.4,92.0,100.0
2020-01-10 03:00:00,SW,0.3,23.0,Pochmurno,15.1,220.0,5.4,9.3,91.0,100.0
2020-01-10 04:00:00,SW,0.2,22.3,Pochmurno,14.6,222.0,5.5,9.4,90.0,100.0
2020-01-10 05:00:00,SW,0.1,21.6,Lekki deszcz,14.2,225.0,5.5,9.6,89.0,100.0
2020-01-10 06:00:00,SW,0.1,20.9,Lekki deszcz,13.7,227.0,5.6,9.7,88.0,100.0
2020-01-10 07:00:00,SW,0.1,20.8,Lekki deszcz,13.6,227.0,5.6,8.0,85.0,100.0
2020-01-10 08:00:00,SW,0.0,20.6,Pochmurno,13.4,227.0,5.7,6.4,83.0,100.0
2020-01-10 09:00:00,SW,0.0,20.5,Pochmurno,13.3,228.0,5.7,4.7,80.0,100.0
2020-01-10 10:00:00,SW,0.0,21.4,Pochmurno,14.0,229.0,5.9,5.6,79.0,96.0
2020-01-10 11:00:00,SW,0.0,22.2,Lekka mżawka,14.8,230.0,6.1,6.4,77.0,91.0
2020-01-10 12:00:00,SW,0.0,23.0,Lekka mżawka,15.5,232.0,6.3,7.3,76.0,87.0
2020-01-10 13:00:00,SW,0.0,24.4,Lekka mżawka,15.8,234.0,6.4,8.2,76.0,89.0
2020-01-10 14:00:00,WSW,0.0,25.7,Zachmurzenie,16.2,236.0,6.6,9.1,76.0,91.0
2020-01-10 15:00:00,WSW,0.0,27.0,Zachmurzenie,16.6,239.0,6.7,10.0,76.0,94.0
2020-01-10 16:00:00,WSW,0.0,28.2,Zachmurzenie,17.3,240.0,5.8,10.0,76.0,94.0
2020-01-10 17:00:00,WSW,0.0,29.4,Pochmurno,18.0,241.0,5.0,10.0,77.0,94.0
2020-01-10 18:00:00,WSW,0.0,30.6,Pochmurno,18.7,243.0,4.1,10.0,77.0,94.0
2020-01-10 19:00:00,WSW,0.0,30.4,Pochmurno,18.5,242.0,2.8,10.0,78.0,95.0
2020-01-10 20:00:00,WSW,0.0,30.1,Pochmurno,18.2,241.0,1.4,10.0,79.0,96.0
2020-01-10 21:00:00,WSW,0.0,29.9,Pochmurno,18.0,240.0,0.1,10.0,80.0,97.0
2020-01-10 22:00:00,WSW,0.0,29.6,Pochmurno,18.2,246.0,1.3,10.0,82.0,98.0
2020-01-10 23:00:00,WSW,0.0,29.4,Pochmurno,18.5,253.0,2.6,10.0,84.0,99.0
2020-01-11 00:00:00,W,0.0,29.2,Pochmurno,18.7,260.0,3.8,10.0,87.0,100.0
2020-01-11 01:00:00,W,0.0,28.8,Pochmurno,18.6,260.0,4.6,10.0,87.0,100.0
2020-01-11 02:00:00,W,0.0,28.4,Pochmurno,18.5,260.0,5.4,10.0,88.0,100.0
2020-01-11 03:00:00,W,0.0,28.1,Pochmurno,18.4,260.0,6.2,10.0,88.0,100.0
2020-01-11 04:00:00,W,0.0,27.6,Pochmurno,18.0,264.0,6.2,10.0,88.0,100.0
2020-01-11 05:00:00,W,0.0,27.1,Możliwe przelotne deszcze,17.6,267.0,6.2,10.0,89.0,100.0
2020-01-11 06:00:00,W,0.0,26.6,Możliwe przelotne deszcze,17.3,271.0,6.2,10.0,89.0,100.0
2020-01-11 07:00:00,W,0.0,27.1,Możliwe przelotne deszcze,17.9,278.0,6.2,10.0,88.0,100.0
2020-01-11 08:00:00,WNW,0.0,27.6,Możliwe przelotne deszcze,18.5,284.0,6.2,10.0,88.0,100.0
2020-01-11 09:00:00,WNW,0.0,28.1,Możliwe przelotne deszcze,19.1,291.0,6.2,10.0,87.0,100.0
2020-01-11 10:00:00,WNW,0.0,28.0,Możliwe przelotne deszcze,19.1,301.0,6.3,10.0,86.0,100.0
2020-01-11 11:00:00,NW,0.0,27.8,Możliwe przelotne deszcze,19.1,310.0,6.5,10.0,85.0,100.0
2020-01-11 12:00:00,NW,0.0,27.7,Możliwe przelotne deszcze,19.1,320.0,6.6,10.0,84.0,100.0
2020-01-11 13:00:00,NW,0.0,25.6,Możliwe przelotne deszcze,17.3,325.0,6.5,10.0,83.0,98.0
2020-01-11 14:00:00,NNW,0.0,23.4,Możliwe przelotne deszcze,15.5,329.0,6.3,10.0,82.0,95.0
2020-01-11 15:00:00,NNW,0.0,21.2,Możliwe przelotne deszcze,13.7,334.0,6.2,10.0,81.0,93.0
2020-01-11 16:00:00,NNW,0.0,18.5,Możliwe przelotne deszcze,11.9,337.0,6.0,10.0,81.0,91.0
2020-01-11 17:00:00,NNW,0.0,15.7,Pochmurno,10.1,340.0,5.8,10.0,81.0,88.0
2020-01-11 18:00:00,NNW,0.0,13.0,Pochmurno,8.3,343.0,5.6,10.0,82.0,86.0
2020-01-11 19:00:00,NNW,0.0,11.6,Pochmurno,7.6,335.0,5.5,10.0,81.0,86.0
2020-01-11 20:00:00,NNW,0.0,10.3,Zachmurzenie,6.8,326.0,5.4,10.0,80.0,87.0
2020-01-11 21:00:00,NW,0.0,9.0,Zachmurzenie,6.1,318.0,5.3,10.0,80.0,87.0
2020-01-11 22:00:00,WNW,0.0,11.2,Zachmurzenie,7.1,291.0,4.2,10.0,82.0,81.0
2020-01-11 23:00:00,W,0.0,13.3,Częściowe zachmurzenie,8.0,264.0,3.1,10.0,85.0,76.0
2020-01-12 00:00:00,WSW,0.0,15.5,Częściowe zachmurzenie,9.0,237.0,2.0,10.0,88.0,70.0
2020-01-12 01:00:00,SW,0.0,16.8,Częściowe zachmurzenie,9.8,231.0,2.1,10.0,88.0,67.0
2020-01-12 02:00:00,SW,0.0,18.1,Pochmurno,10.7,225.0,2.1,10.0,89.0,64.0
2020-01-12 03:00:00,SW,0.0,19.4,Pochmurno,11.5,219.0,2.2,10.0,89.0,62.0
2020-01-12 04:00:00,SW,0.0,20.4,Pochmurno,12.1,216.0,2.3,10.0,89.0,52.0
2020-01-12 05:00:00,SW,0.0,21.4,Częściowe zachmurzenie,12.7,214.0,2.3,10.0,89.0,42.0
2020-01-12 06:00:00,SSW,0.0,22.3,Częściowe zachmurzenie,13.3,211.0,2.4,10.0,89.0,32.0
2020-01-12 07:00:00,SSW,0.0,24.0,Częściowe zachmurzenie,14.8,212.0,2.7,10.0,86.0,46.0
2020-01-12 08:00:00,SSW,0.0,25.7,Częściowe zachmurzenie,16.2,212.0,3.0,10.0,83.0,60.0
2020-01-12 09:00:00,SSW,0.0,27.4,Częściowe zachmurzenie,17.6,213.0,3.3,10.0,80.0,75.0
2020-01-12 10:00:00,SW,0.0,27.5,Częściowe zachmurzenie,18.1,215.0,3.8,10.0,77.0,82.0
2020-01-12 11:00:00,SW,0.0,27.6,Pochmurno,18.6,217.0,4.2,10.0,74.0,89.0
2020-01-12 12:00:00,SW,0.0,27.7,Pochmurno,19.1,219.0,4.7,10.0,71.0,97.0
2020-01-12 13:00:00,SW,0.0,27.1,Pochmurno,18.2,220.0,4.6,10.0,70.0,97.0
2020-01-12 14:00:00,SW,0.0,26.5,Pochmurno,17.4,221.0,4.6,10.0,70.0,98.0
2020-01-12 15:00:00,SW,0.0,25.9,Pochmurno,16.6,222.0,4.5,10.0,69.0,98.0
2020-01-12 16:00:00,SW,0.0,26.2,Pochmurno,16.4,224.0,4.3,10.0,70.0,99.0
2020-01-12 17:00:00,SW,0.0,26.4,Pochmurno,16.3,226.0,4.1,10.0,71.0,99.0
2020-01-12 18:00:00,SW,0.0,26.6,Pochmurno,16.2,229.0,3.9,10.0,71.0,100.0
2020-01-12 19:00:00,SW,0.0,27.5,Pochmurno,16.7,231.0,3.8,10.0,71.0,80.0
2020-01-12 20:00:00,SW,0.0,28.3,Pochmurno,17.2,233.0,3.7,10.0,71.0,61.0
2020-01-12 21:00:00,WSW,0.0,29.2,Pochmurno,17.6,236.0,3.6,10.0,70.0,41.0
2020-01-12 22:00:00,WSW,0.0,31.2,Pochmurno,19.3,240.0,3.7,10.0,69.0,58.0
2020-01-12 23:00:00,WSW,0.0,33.2,Pochmurno,21.0,244.0,3.9,10.0,68.0,75.0
2020-01-13 00:00:00,WSW,0.0,35.3,Pochmurno,22.7,248.0,4.0,10.0,67.0,92.0
2020-01-13 01:00:00,WSW,0.0,34.4,Pochmurno,22.1,248.0,3.9,10.0,69.0,89.0
2020-01-13 02:00:00,WSW,0.0,33.6,Pochmurno,21.5,249.0,3.7,10.0,71.0,86.0
2020-01-13 03:00:00,WSW,0.0,32.8,Pochmurno,20.9,249.0,3.6,10.0,73.0,83.0
2020-01-13 04:00:00,WSW,0.0,32.2,Pochmurno,20.6,248.0,3.7,10.0,75.0,87.0
2020-01-13 05:00:00,WSW,0.0,31.6,Zachmurzenie,20.4,248.0,3.7,10.0,77.0,90.0
2020-01-13 06:00:00,WSW,0.0,31.0,Zachmurzenie,20.2,247.0,3.8,10.0,80.0,93.0
2020-01-13 07:00:00,WSW,0.0,29.9,Zachmurzenie,19.8,248.0,4.0,10.0,80.0,96.0
2020-01-13 08:00:00,WSW,0.0,28.8,Pochmurno,19.4,249.0,4.1,10.0,81.0,98.0
2020-01-13 09:00:00,WSW,0.0,27.7,Pochmurno,19.1,251.0,4.3,10.0,82.0,100.0
2020-01-13 10:00:00,WSW,0.0,25.7,Pochmurno,17.9,251.0,4.6,10.0,82.0,100.0
2020-01-13 11:00:00,WSW,0.0,23.6,Pochmurno,16.7,252.0,4.9,10.0,81.0,100.0
2020-01-13 12:00:00,WSW,0.0,21.6,Pochmurno,15.5,253.0,5.2,10.0,80.0,100.0
2020-01-13 13:00:00,WSW,0.0,19.6,Pochmurno,13.9,248.0,5.1,10.0,80.0,100.0
2020-01-13 14:00:00,WSW,0.0,17.5,Pochmurno,12.4,243.0,5.1,10.0,81.0,100.0
2020-01-13 15:00:00,WSW,0.0,15.5,Pochmurno,10.8,238.0,5.0,10.0,81.0,100.0
2020-01-13 16:00:00,SW,0.0,15.5,Pochmurno,10.4,231.0,4.7,10.0,82.0,89.0
2020-01-13 17:00:00,SW,0.0,15.5,Pochmurno,10.1,225.0,4.4,10.0,83.0,78.0
2020-01-13 18:00:00,SW,0.0,15.5,Pochmurno,9.7,218.0,4.1,10.0,84.0,67.0
2020-01-13 19:00:00,SW,0.0,15.1,Pochmurno,9.4,215.0,3.8,10.0,85.0,62.0
2020-01-13 20:00:00,SSW,0.0,14.8,Częściowe zachmurzenie,9.0,213.0,3.6,10.0,86.0,57.0
2020-01-13 21:00:00,SSW,0.0,14.4,Częściowe zachmurzenie,8.6,211.0,3.3,10.0,87.0,52.0
2020-01-13 22:00:00,SSW,0.0,14.2,Częściowe zachmurzenie,8.5,209.0,3.2,10.0,87.0,52.0
2020-01-13 23:00:00,SSW,0.0,13.9,Pochmurno,8.4,207.0,3.1,10.0,87.0,51.0
2020-01-14 00:00:00,SSW,0.0,13.7,Pochmurno,8.3,205.0,3.0,10.0,87.0,51.0
2020-01-14 01:00:00,SSW,0.0,13.9,Pochmurno,8.3,198.0,2.6,10.0,87.0,51.0
2020-01-14 02:00:00,SSW,0.0,14.2,Częściowe zachmurzenie,8.3,192.0,2.2,10.0,88.0,52.0
2020-01-14 03:00:00,S,0.0,14.4,Częściowe zachmurzenie,8.3,185.0,1.8,10.0,89.0,53.0
2020-01-14 04:00:00,S,0.0,16.4,Częściowe zachmurzenie,9.6,182.0,1.6,10.0,89.0,50.0
2020-01-14 05:00:00,S,0.0,18.5,Zachmurzenie,10.9,179.0,1.4,10.0,89.0,46.0
2020-01-14 06:00:00,S,0.0,20.5,Zachmurzenie,12.2,176.0,1.2,10.0,90.0,43.0
2020-01-14 07:00:00,S,0.0,21.6,Zachmurzenie,13.4,181.0,1.6,10.0,86.0,41.0
2020-01-14 08:00:00,S,0.0,22.7,Częściowe zachmurzenie,14.6,186.0,2.0,10.0,83.0,38.0
2020-01-14 09:00:00,SSW,0.0,23.8,Częściowe zachmurzenie,15.8,191.0,2.4,10.0,80.0,35.0
2020-01-14 10:00:00,SSW,0.0,23.5,Częściowe zachmurzenie,16.0,192.0,3.0,10.0,77.0,29.0
2020-01-14 11:00:00,SSW,0.0,23.3,Częściowe zachmurzenie,16.1,192.0,3.6,10.0,75.0,23.0
2020-01-14 12:00:00,SSW,0.0,23.0,Częściowe zachmurzenie,16.2,193.0,4.2,10.0,72.0,17.0
2020-01-14 13:00:00,SSW,0.0,23.0,Częściowe zachmurzenie,15.7,192.0,4.2,10.0,72.0,32.0
2020-01-14 14:00:00,SSW,0.0,23.0,Częściowe zachmurzenie,15.2,191.0,4.1,10.0,72.0,47.0
2020-01-14 15:00:00,S,0.0,23.0,Częściowe zachmurzenie,14.8,190.0,4.1,10.0,72.0,62.0
2020-01-14 16:00:00,SSW,0.0,23.2,Częściowe zachmurzenie,14.8,193.0,3.8,10.0,72.0,57.0
2020-01-14 17:00:00,SSW,0.0,23.3,Pochmurno,14.8,196.0,3.6,10.0,72.0,52.0
2020-01-14 18:00:00,SSW,0.0,23.4,Pochmurno,14.8,199.0,3.3,10.0,72.0,48.0
2020-01-14 19:00:00,SSW,0.0,23.2,Pochmurno,14.6,201.0,1.9,10.0,72.0,49.0
2020-01-14 20:00:00,SSW,0.0,22.9,Częściowe zachmurzenie,14.5,204.0,0.5,10.0,72.0,49.0
2020-01-14 21:00:00,SSW,0.0,22.7,Częściowe zachmurzenie,14.4,206.0,-0.9,10.0,72.0,50.0
2020-01-14 22:00:00,SSW,0.0,23.2,Częściowe zachmurzenie,14.4,203.0,0.1,10.0,73.0,44.0
2020-01-14 23:00:00,SSW,0.0,23.6,Częściowe zachmurzenie,14.4,199.0,1.0,10.0,74.0,38.0
2020-01-15 00:00:00,SSW,0.0,24.1,Częściowe zachmurzenie,14.4,196.0,2.0,10.0,74.0,32.0
2020-01-15 01:00:00,SSW,0.0,24.4,Częściowe zachmurzenie,14.6,195.0,2.0,10.0,75.0,41.0
2020-01-15 02:00:00,SSW,0.0,24.6,Częściowe zachmurzenie,14.9,194.0,2.0,10.0,75.0,49.0
2020-01-15 03:00:00,SSW,0.0,24.8,Częściowe zachmurzenie,15.1,192.0,2.0,10.0,75.0,57.0
2020-01-15 04:00:00,SSW,0.0,25.2,Częściowe zachmurzenie,15.1,191.0,2.0,10.0,75.0,52.0
2020-01-15 05:00:00,S,0.0,25.6,Zachmurzenie,15.1,190.0,2.1,10.0,75.0,48.0
2020-01-15 06:00:00,S,0.0,25.9,Zachmurzenie,15.1,189.0,2.1,10.0,75.0,43.0
2020-01-15 07:00:00,S,0.0,26.0,Zachmurzenie,15.7,190.0,2.6,10.0,73.0,38.0
2020-01-15 08:00:00,SSW,0.0,26.2,Częściowe zachmurzenie,16.3,191.0,3.0,10.0,71.0,33.0
2020-01-15 09:00:00,SSW,0.0,26.3,Częściowe zachmurzenie,16.9,193.0,3.5,10.0,69.0,28.0
2020-01-15 10:00:00,SSW,0.0,25.9,Częściowe zachmurzenie,17.0,195.0,4.2,10.0,67.0,29.0
2020-01-15 11:00:00,SSW,0.0,25.6,Częściowe zachmurzenie,17.2,197.0,5.0,10.0,64.0,29.0
2020-01-15 12:00:00,SSW,0.0,25.2,Częściowe zachmurzenie,17.3,199.0,5.7,10.0,61.0,29.0
2020-01-15 13:00:00,SSW,0.0,25.3,Częściowe zachmurzenie,16.7,197.0,5.8,10.0,61.0,27.0
2020-01-15 14:00:00,SSW,0.0,25.4,Częściowe zachmurzenie,16.1,196.0,5.9,10.0,61.0,25.0
2020-01-15 15:00:00,SSW,0.0,25.6,Częściowe zachmurzenie,15.5,194.0,6.0,10.0,61.0,22.0
2020-01-15 16:00:00,SSW,0.0,25.6,Częściowe zachmurzenie,15.1,194.0,5.8,10.0,62.0,19.0
2020-01-15 17:00:00,SSW,0.0,25.6,Częściowe zachmurzenie,14.8,194.0,5.5,10.0,63.0,16.0
2020-01-15 18:00:00,SSW,0.0,25.6,Częściowe zachmurzenie,14.4,194.0,5.3,10.0,64.0,13.0
2020-01-15 19:00:00,SSW,0.0,26.0,Częściowe zachmurzenie,14.5,195.0,5.1,10.0,65.0,30.0
2020-01-15 20:00:00,SSW,0.0,26.5,Częściowe zachmurzenie,14.6,197.0,4.9,10.0,66.0,48.0
2020-01-15 21:00:00,SSW,0.0,27.0,Częściowe zachmurzenie,14.8,198.0,4.7,10.0,68.0,66.0
2020-01-15 22:00:00,SSW,0.0,28.0,Częściowe zachmurzenie,15.5,209.0,4.4,10.0,67.0,71.0
2020-01-15 23:00:00,SW,0.0,28.9,Częściowe zachmurzenie,16.2,219.0,4.1,10.0,67.0,76.0
2020-01-16 00:00:00,SW,0.0,29.9,Częściowe zachmurzenie,16.9,230.0,3.8,10.0,67.0,81.0
2020-01-16 01:00:00,WSW,0.0,28.1,Częściowe zachmurzenie,16.2,236.0,4.1,10.0,68.0,83.0
2020-01-16 02:00:00,WSW,0.0,26.3,Pochmurno,15.5,242.0,4.5,10.0,69.0,85.0
2020-01-16 03:00:00,WSW,0.0,24.5,Pochmurno,14.8,248.0,4.8,10.0,70.0,88.0
2020-01-16 04:00:00,WSW,0.0,23.4,Pochmurno,14.2,251.0,4.5,10.0,72.0,78.0
2020-01-16 05:00:00,WSW,0.0,22.3,Zachmurzenie,13.6,254.0,4.2,10.0,74.0,69.0
2020-01-16 06:00:00,WSW,0.0,21.2,Zachmurzenie,13.0,258.0,3.9,10.0,76.0,59.0
2020-01-16 07:00:00,W,0.0,20.6,Zachmurzenie,13.0,262.0,4.0,10.0,77.0,67.0
2020-01-16 08:00:00,W,0.0,20.0,Częściowe zachmurzenie,13.0,266.0,4.0,10.0,78.0,75.0
2020-01-16 09:00:00,W,0.0,19.4,Częściowe zachmurzenie,13.0,270.0,4.1,10.0,79.0,83.0
2020-01-16 10:00:00,W,0.0,18.2,Częściowe zachmurzenie,12.5,273.0,4.6,10.0,79.0,67.0
2020-01-16 11:00:00,W,0.0,17.0,Pochmurno,12.0,275.0,5.2,10.0,78.0,51.0
2020-01-16 12:00:00,W,0.0,15.8,Pochmurno,11.5,278.0,5.7,10.0,78.0,36.0
2020-01-16 13:00:00,W,0.0,14.3,Pochmurno,10.3,274.0,5.9,10.0,80.0,24.0
2020-01-16 14:00:00,W,0.0,12.7,Częściowe zachmurzenie,9.1,271.0,6.0,10.0,82.0,13.0
2020-01-16 15:00:00,W,0.0,11.2,Częściowe zachmurzenie,7.9,267.0,6.2,10.0,84.0,1.0
2020-01-16 16:00:00,W,0.0,11.2,Częściowe zachmurzenie,7.7,265.0,5.9,10.0,85.0,1.0
2020-01-16 17:00:00,W,0.0,11.2,Bezchmurnie,7.4,263.0,5.6,10.0,85.0,0.0
2020-01-16 18:00:00,W,0.0,11.2,Bezchmurnie,7.2,262.0,5.3,10.0,86.0,0.0
2020-01-16 19:00:00,W,0.0,10.8,Bezchmurnie,7.0,266.0,5.0,10.0,86.0,0.0
2020-01-16 20:00:00,W,0.0,10.4,Bezchmurnie,6.7,271.0,4.6,10.0,87.0,0.0
2020-01-16 21:00:00,W,0.0,10.1,Bezchmurnie,6.5,275.0,4.3,10.0,87.0,0.0
2020-01-16 22:00:00,WSW,0.0,9.5,Bezchmurnie,5.8,248.0,4.0,9.1,89.0,3.0
2020-01-16 23:00:00,SW,0.0,8.9,Mgła,5.0,220.0,3.7,8.2,91.0,6.0
2020-01-17 00:00:00,SSW,0.0,8.3,Mgła,4.3,193.0,3.4,7.3,93.0,9.0
2020-01-17 01:00:00,S,0.0,9.6,Mgła,5.0,182.0,3.1,8.2,93.0,8.0
2020-01-17 02:00:00,S,0.0,10.9,Częściowe zachmurzenie,5.8,172.0,2.7,9.1,93.0,7.0
2020-01-17 03:00:00,SSE,0.0,12.2,Częściowe zachmurzenie,6.5,161.0,2.4,10.0,93.0,7.0
2020-01-17 04:00:00,SSE,0.0,14.0,Częściowe zachmurzenie,7.3,157.0,2.0,10.0,93.0,8.0
2020-01-17 05:00:00,SSE,0.0,15.8,Częściowe zachmurzenie,8.2,154.0,1.6,10.0,93.0,9.0
2020-01-17 06:00:00,SSE,0.0,17.6,Częściowe zachmurzenie,9.0,150.0,1.2,10.0,93.0,10.0
2020-01-17 07:00:00,SSE,0.0,18.5,Częściowe zachmurzenie,10.2,149.0,1.5,10.0,89.0,8.0
2020-01-17 08:00:00,SSE,0.0,19.3,Częściowe zachmurzenie,11.4,148.0,1.9,10.0,86.0,6.0
2020-01-17 09:00:00,SSE,0.0,20.2,Częściowe zachmurzenie,12.6,148.0,2.2,10.0,83.0,4.0
2020-01-17 10:00:00,SE,0.0,20.3,Częściowe zachmurzenie,13.2,144.0,3.0,10.0,80.0,2.0
2020-01-17 11:00:00,SE,0.0,20.4,Słoneczny,13.8,140.0,3.8,10.0,77.0,1.0
2020-01-17 12:00:00,SE,0.0,20.5,Słoneczny,14.4,136.0,4.6,10.0,74.0,0.0
2020-01-17 13:00:00,SE,0.0,22.4,Słoneczny,15.0,133.0,4.6,10.0,76.0,5.0
2020-01-17 14:00:00,SE,0.0,24.4,Słoneczny,15.6,130.0,4.6,10.0,78.0,10.0
2020-01-17 15:00:00,SE,0.0,26.3,Słoneczny,16.2,127.0,4.6,10.0,80.0,15.0
2020-01-17 16:00:00,SE,0.0,27.5,Słoneczny,16.8,131.0,4.4,10.0,82.0,17.0
2020-01-17 17:00:00,SE,0.0,28.7,Częściowe zachmurzenie,17.4,136.0,4.1,10.0,85.0,18.0
2020-01-17 18:00:00,SE,0.0,29.9,Częściowe zachmurzenie,18.0,141.0,3.9,10.0,87.0,20.0
2020-01-17 19:00:00,SSE,0.0,29.0,Częściowe zachmurzenie,17.5,146.0,3.7,10.0,87.0,21.0
2020-01-17 20:00:00,SSE,0.0,28.2,Częściowe zachmurzenie,17.0,152.0,3.6,10.0,88.0,22.0
2020-01-17 21:00:00,SSE,0.0,27.4,Częściowe zachmurzenie,16.6,158.0,3.4,10.0,88.0,23.0
2020-01-17 22:00:00,SSE,0.0,26.6,Częściowe zachmurzenie,16.2,162.0,3.3,10.0,85.0,22.0
2020-01-17 23:00:00,SSE,0.0,25.9,Częściowe zachmurzenie,15.8,166.0,3.2,10.0,82.0,21.0
2020-01-18 00:00:00,S,0.0,25.2,Częściowe zachmurzenie,15.5,170.0,3.1,10.0,80.0,21.0
2020-01-18 01:00:00,S,0.0,25.0,Częściowe zachmurzenie,15.0,173.0,2.8,10.0,78.0,37.0
2020-01-18 02:00:00,S,0.0,24.7,Częściowe zachmurzenie,14.5,176.0,2.6,10.0,77.0,54.0
2020-01-18 03:00:00,S,0.0,24.5,Częściowe zachmurzenie,14.0,180.0,2.3,10.0,76.0,71.0
2020-01-18 04:00:00,S,0.0,24.4,Częściowe zachmurzenie,14.0,185.0,2.1,10.0,75.0,58.0
2020-01-18 05:00:00,S,0.0,24.2,Pochmurno,14.0,190.0,2.0,10.0,75.0,46.0
2020-01-18 06:00:00,SSW,0.0,24.1,Pochmurno,14.0,195.0,1.8,10.0,75.0,33.0
2020-01-18 07:00:00,SSW,0.0,22.9,Pochmurno,13.9,200.0,2.0,10.0,73.0,25.0
2020-01-18 08:00:00,SSW,0.0,21.7,Bezchmurnie,13.8,204.0,2.3,10.0,72.0,17.0
2020-01-18 09:00:00,SSW,0.0,20.5,Słoneczny,13.7,209.0,2.5,10.0,71.0,9.0
2020-01-18 10:00:00,SW,0.0,19.4,Słoneczny,13.3,214.0,3.0,10.0,70.0,30.0
2020-01-18 11:00:00,SW,0.0,18.4,Częściowe zachmurzenie,13.0,220.0,3.6,10.0,70.0,50.0
2020-01-18 12:00:00,SW,0.0,17.3,Częściowe zachmurzenie,12.6,225.0,4.1,10.0,69.0,71.0
2020-01-18 13:00:00,SW,0.0,16.6,Częściowe zachmurzenie,12.0,226.0,4.1,10.0,72.0,81.0
2020-01-18 14:00:00,SW,0.0,15.8,Pochmurno,11.4,226.0,4.0,10.0,75.0,90.0
2020-01-18 15:00:00,SW,0.0,15.1,Pochmurno,10.8,227.0,4.0,10.0,79.0,100.0
2020-01-18 16:00:00,SW,0.0,14.9,Pochmurno,10.4,228.0,3.2,8.2,82.0,100.0
2020-01-18 17:00:00,SW,0.0,14.6,Pochmurno,10.1,229.0,2.5,6.5,85.0,100.0
2020-01-18 18:00:00,SW,0.0,14.4,Pochmurno,9.7,230.0,1.7,4.7,88.0,100.0
2020-01-18 19:00:00,WSW,0.0,14.8,Pochmurno,10.1,239.0,0.0,3.8,87.0,100.0
2020-01-18 20:00:00,WSW,0.1,15.1,Lekka mżawka,10.4,247.0,-1.6,2.9,86.0,100.0
2020-01-18 21:00:00,WSW,0.1,15.5,Lekka mżawka,10.8,256.0,-3.3,2.0,84.0,100.0
2020-01-18 22:00:00,W,0.0,13.2,Lekka mżawka,9.1,261.0,-2.1,2.0,85.0,100.0
2020-01-18 23:00:00,W,0.1,10.9,Lekka mżawka,7.4,266.0,-0.8,2.0,85.0,100.0
2020-01-19 00:00:00,W,0.1,8.6,Lekka mżawka,5.8,272.0,0.4,2.0,86.0,100.0
2020-01-19 01:00:00,W,0.0,8.4,Lekka mżawka,5.5,264.0,1.3,3.8,84.0,100.0
2020-01-19 02:00:00,WSW,0.0,8.2,Lekka mżawka,5.3,257.0,2.2,5.5,83.0,100.0
2020-01-19 03:00:00,WSW,0.0,7.9,Lekka mżawka,5.0,249.0,3.1,7.3,81.0,100.0
2020-01-19 04:00:00,WSW,0.0,8.2,Lekka mżawka,5.2,251.0,2.9,8.2,82.0,90.0
2020-01-19 05:00:00,WSW,0.0,8.4,Pochmurno,5.3,253.0,2.6,9.1,82.0,80.0
2020-01-19 06:00:00,WSW,0.0,8.6,Pochmurno,5.4,254.0,2.4,10.0,83.0,70.0
2020-01-19 07:00:00,WSW,0.0,7.9,Pochmurno,5.0,255.0,2.6,10.0,82.0,63.0
2020-01-19 08:00:00,WSW,0.0,7.2,Częściowe zachmurzenie,4.7,256.0,2.7,10.0,81.0,56.0
2020-01-19 09:00:00,WSW,0.0,6.5,Częściowe zachmurzenie,4.3,257.0,2.9,10.0,80.0,49.0
2020-01-19 10:00:00,W,0.0,6.5,Częściowe zachmurzenie,4.6,263.0,3.3,10.0,77.0,49.0
2020-01-19 11:00:00,W,0.0,6.5,Częściowe zachmurzenie,4.8,269.0,3.8,10.0,75.0,48.0
2020-01-19 12:00:00,W,0.0,6.5,Częściowe zachmurzenie,5.0,276.0,4.2,10.0,73.0,48.0
2020-01-19 13:00:00,WNW,0.0,6.4,Częściowe zachmurzenie,4.8,283.0,4.1,10.0,74.0,58.0
2020-01-19 14:00:00,WNW,0.0,6.2,Częściowe zachmurzenie,4.6,291.0,3.9,10.0,75.0,68.0
2020-01-19 15:00:00,WNW,0.0,6.1,Częściowe zachmurzenie,4.3,299.0,3.8,10.0,76.0,78.0
2020-01-19 16:00:00,NW,0.0,6.8,Częściowe zachmurzenie,4.6,306.0,3.4,10.0,78.0,85.0
2020-01-19 17:00:00,NW,0.0,7.6,Pochmurno,4.8,312.0,3.0,10.0,81.0,91.0
